"","price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
"482",6.8,6.97,6.7,6.89,848500,6.89,2017-08-24,"CRC",0.00291120815138268,0.00291120815138268
"483",6.93,7.28,6.91,7.24,758000,7.24,2017-08-25,"CRC",0.0507982583454283,0.0507982583454283
"484",7.3,7.33,6.83,7.16,1218800,7.16,2017-08-28,"CRC",-0.011049723756906,-0.011049723756906
"485",7.1,7.24,6.915,7.17,866000,7.17,2017-08-29,"CRC",0.00139664804469275,0.00139664804469275
"486",7.06,7.41,6.96,7.36,1158600,7.36,2017-08-30,"CRC",0.0264993026499303,0.0264993026499303
"487",7.49,7.87,7.432,7.8,1799700,7.8,2017-08-31,"CRC",0.0597826086956521,0.0597826086956521
"488",7.82,7.829,7.55,7.74,1158500,7.74,2017-09-01,"CRC",-0.00769230769230766,-0.00769230769230766
"489",8.11,8.27,7.52,7.69,1322800,7.69,2017-09-05,"CRC",-0.00645994832041341,-0.00645994832041341
"490",7.85,8.01,7.76,7.89,1488500,7.89,2017-09-06,"CRC",0.0260078023407022,0.0260078023407022
"491",7.81,8,7.73,7.99,849800,7.99,2017-09-07,"CRC",0.0126742712294043,0.0126742712294043
"492",7.93,7.96,7.471,7.66,949900,7.66,2017-09-08,"CRC",-0.0413016270337923,-0.0413016270337923
"493",7.61,7.65,7.35,7.47,1126600,7.47,2017-09-11,"CRC",-0.024804177545692,-0.024804177545692
"494",7.48,8.27,7.4,8.12,1905300,8.12,2017-09-12,"CRC",0.0870147255689424,0.0870147255689424
"495",8.15,8.54,7.92,8.3,2201400,8.3,2017-09-13,"CRC",0.0221674876847293,0.0221674876847293
"496",8.51,8.67,8.16,8.42,1584200,8.42,2017-09-14,"CRC",0.0144578313253012,0.0144578313253012
"497",8.47,8.57,8.27,8.51,2590300,8.51,2017-09-15,"CRC",0.010688836104513,0.010688836104513
"498",8.45,8.93,8.37,8.86,1371900,8.86,2017-09-18,"CRC",0.0411280846063455,0.0411280846063455
"499",9,9.27,8.91,9.2,1288400,9.2,2017-09-19,"CRC",0.0383747178329572,0.0383747178329572
"500",9.35,9.91,9.31,9.9,2236300,9.9,2017-09-20,"CRC",0.0760869565217392,0.0760869565217392
"501",10,10.23,9.79,10.19,1594400,10.19,2017-09-21,"CRC",0.0292929292929291,0.0292929292929291
"502",10.1,10.25,9.72,10.18,1455100,10.18,2017-09-22,"CRC",-0.00098135426889101,-0.00098135426889101
"503",10.38,10.695,10.13,10.45,1843100,10.45,2017-09-25,"CRC",0.0265225933202358,0.0265225933202358
"504",10.47,10.98,10.271,10.89,1515000,10.89,2017-09-26,"CRC",0.0421052631578949,0.0421052631578949
"505",10.93,11.19,10.73,10.98,1701500,10.98,2017-09-27,"CRC",0.00826446280991733,0.00826446280991733
"506",11.08,11.31,10.36,10.61,1602500,10.61,2017-09-28,"CRC",-0.0336976320582879,-0.0336976320582879
"507",10.34,10.72,10.2,10.46,1395000,10.46,2017-09-29,"CRC",-0.0141376060320451,-0.0141376060320451
"508",10.02,10.82,9.7,10.7,1267600,10.7,2017-10-02,"CRC",0.0229445506692159,0.0229445506692159
"509",10.57,11.07,10.57,10.89,1228400,10.89,2017-10-03,"CRC",0.0177570093457946,0.0177570093457946
"510",10.93,11.05,10.4,10.41,1541200,10.41,2017-10-04,"CRC",-0.0440771349862259,-0.0440771349862259
"511",10.48,10.75,10.41,10.46,1125900,10.46,2017-10-05,"CRC",0.00480307396733926,0.00480307396733926
"512",10.13,10.34,9.87,10.27,1172900,10.27,2017-10-06,"CRC",-0.0181644359464629,-0.0181644359464629
"513",10.36,10.593,10.31,10.48,717000,10.48,2017-10-09,"CRC",0.0204479065238561,0.0204479065238561
"514",10.67,10.95,10.42,10.62,930000,10.62,2017-10-10,"CRC",0.0133587786259541,0.0133587786259541
"515",10.72,10.74,10.42,10.48,1031000,10.48,2017-10-11,"CRC",-0.0131826741996233,-0.0131826741996233
"516",10.23,10.35,10.1,10.22,875700,10.22,2017-10-12,"CRC",-0.0248091603053435,-0.0248091603053435
"517",10.35,10.496,10.14,10.27,818700,10.27,2017-10-13,"CRC",0.0048923679060664,0.0048923679060664
"518",10.67,10.69,10.35,10.5,650200,10.5,2017-10-16,"CRC",0.0223953261927945,0.0223953261927945
"519",10.53,10.75,10.33,10.44,786900,10.44,2017-10-17,"CRC",-0.00571428571428578,-0.00571428571428578
"520",10.47,10.86,10.47,10.77,1145100,10.77,2017-10-18,"CRC",0.0316091954022988,0.0316091954022988
"521",10.6,10.65,10.23,10.55,1143200,10.55,2017-10-19,"CRC",-0.0204271123491179,-0.0204271123491179
"522",10.6,10.72,10.44,10.63,641100,10.63,2017-10-20,"CRC",0.00758293838862567,0.00758293838862567
"523",10.66,10.78,9.73,9.75,1248400,9.75,2017-10-23,"CRC",-0.0827845719661336,-0.0827845719661336
"524",9.95,10.08,9.65,9.84,760700,9.84,2017-10-24,"CRC",0.00923076923076915,0.00923076923076915
"525",9.66,9.73,8.84,9.29,2067500,9.29,2017-10-25,"CRC",-0.0558943089430896,-0.0558943089430896
"526",9.31,9.52,9.22,9.36,875500,9.36,2017-10-26,"CRC",0.00753498385360607,0.00753498385360607
"527",9.21,10.33,9.101,10.1,2376100,10.1,2017-10-27,"CRC",0.079059829059829,0.079059829059829
"528",10.25,10.65,10.21,10.45,1614800,10.45,2017-10-30,"CRC",0.0346534653465347,0.0346534653465347
"529",10.44,11.13,10.22,11.03,1665800,11.03,2017-10-31,"CRC",0.0555023923444977,0.0555023923444977
"530",11.21,12.28,11.2,11.92,2756800,11.92,2017-11-01,"CRC",0.0806890299184044,0.0806890299184044
"531",11.88,12.03,10.95,11.52,2191400,11.52,2017-11-02,"CRC",-0.0335570469798658,-0.0335570469798658
"532",11.48,12.2,11.19,12.04,1762500,12.04,2017-11-03,"CRC",0.0451388888888888,0.0451388888888888
"533",12.41,14.5,12.24,14.13,3710300,14.13,2017-11-06,"CRC",0.17358803986711,0.17358803986711
"534",15.35,17.450001,15.34,16.040001,6624900,16.040001,2017-11-07,"CRC",0.135173460721868,0.135173460721868
"535",15.89,16.07,14.56,15.59,3698400,15.59,2017-11-08,"CRC",-0.0280549234379723,-0.0280549234379723
"536",15.4,16.65,15.39,16.389999,2414300,16.389999,2017-11-09,"CRC",0.0513148813341886,0.0513148813341886
"537",16.23,16.809999,15.85,16.26,1870100,16.26,2017-11-10,"CRC",-0.00793160512090318,-0.00793160512090318
"538",16.299999,16.4,15.8,16.209999,1235800,16.209999,2017-11-13,"CRC",-0.00307509225092262,-0.00307509225092262
"539",16,16.040001,15.155,15.24,1788200,15.24,2017-11-14,"CRC",-0.0598395471831923,-0.0598395471831923
"540",14.75,15.05,14.1,14.88,1698500,14.88,2017-11-15,"CRC",-0.0236220472440944,-0.0236220472440944
"541",14.87,15.54,14.72,15.23,830900,15.23,2017-11-16,"CRC",0.023521505376344,0.023521505376344
"542",15.39,16.040001,15.25,15.91,1530500,15.91,2017-11-17,"CRC",0.0446487196323047,0.0446487196323047
"543",15.61,15.62,14.55,14.77,1660900,14.77,2017-11-20,"CRC",-0.0716530483972345,-0.0716530483972345
"544",14.9,15.07,14.39,14.52,2549000,14.52,2017-11-21,"CRC",-0.016926201760325,-0.016926201760325
"545",15.17,15.319,14.4,14.99,2089400,14.99,2017-11-22,"CRC",0.0323691460055098,0.0323691460055098
"546",15.21,15.44,15.101,15.24,643000,15.24,2017-11-24,"CRC",0.0166777851901267,0.0166777851901267
"547",14.97,15.19,14.65,14.88,1173800,14.88,2017-11-27,"CRC",-0.0236220472440944,-0.0236220472440944
"548",14.81,15.33,14.7,15.05,1392600,15.05,2017-11-28,"CRC",0.0114247311827957,0.0114247311827957
"549",15.01,15.41,14.79,14.9,1149200,14.9,2017-11-29,"CRC",-0.00996677740863794,-0.00996677740863794
"550",15.18,16.25,15.18,15.73,2537800,15.73,2017-11-30,"CRC",0.0557046979865772,0.0557046979865772
"551",16.139999,17.84,16.139999,17.450001,2618900,17.450001,2017-12-01,"CRC",0.109345263827082,0.109345263827082
"552",17.08,18.59,16.889999,18.17,2479800,18.17,2017-12-04,"CRC",0.0412606853145741,0.0412606853145741
"553",18.200001,18.700001,17.889999,18.440001,1476100,18.440001,2017-12-05,"CRC",0.014859713813979,0.014859713813979
"554",17.950001,17.950001,16.34,16.75,2763100,16.75,2017-12-06,"CRC",-0.0916486392815271,-0.0916486392815271
"555",16.620001,16.860001,16.42,16.690001,1041100,16.690001,2017-12-07,"CRC",-0.00358202985074629,-0.00358202985074629
"556",17.299999,17.469999,16.68,16.74,1117600,16.74,2017-12-08,"CRC",0.00299574577616868,0.00299574577616868
"557",16.92,17.5,16.870001,17.120001,926400,17.120001,2017-12-11,"CRC",0.0227001792114696,0.0227001792114696
"558",17.26,17.354,16.459999,16.639999,1427700,16.639999,2017-12-12,"CRC",-0.0280374983622956,-0.0280374983622956
"559",16.799999,16.879999,15.82,16.040001,1691900,16.040001,2017-12-13,"CRC",-0.0360575742823062,-0.0360575742823062
"560",15.81,16.51,15.81,16.25,1264700,16.25,2017-12-14,"CRC",0.0130922061663212,0.0130922061663212
"561",16.389999,16.42,15.95,16.1,2248900,16.1,2017-12-15,"CRC",-0.00923076923076915,-0.00923076923076915
"562",16.27,16.99,16.01,16.959999,1242200,16.959999,2017-12-18,"CRC",0.0534160869565217,0.0534160869565217
"563",16.93,17.15,16.25,16.25,1255200,16.25,2017-12-19,"CRC",-0.0418631510532518,-0.0418631510532518
"564",16.35,17.24,16.16,16.940001,879000,16.940001,2017-12-20,"CRC",0.0424616,0.0424616
"565",16.860001,17.459999,16.610001,17.18,1637400,17.18,2017-12-21,"CRC",0.0141675906630703,0.0141675906630703
"566",17.16,17.280001,16.809999,17.08,888200,17.08,2017-12-22,"CRC",-0.00582072176949955,-0.00582072176949955
"567",17.18,17.959999,17.09,17.940001,958800,17.940001,2017-12-26,"CRC",0.0503513466042156,0.0503513466042156
"568",17.870001,18.139999,17.629999,18.01,1515600,18.01,2017-12-27,"CRC",0.00390183924738929,0.00390183924738929
"569",18.02,19.09,17.950001,18.91,1527100,18.91,2017-12-28,"CRC",0.0499722376457523,0.0499722376457523
"570",19.049999,20.190001,18.92,19.440001,2575900,19.440001,2017-12-29,"CRC",0.028027551560021,0.028027551560021
"571",19.629999,20.4,19.620001,19.99,1495400,19.99,2018-01-02,"CRC",0.0282921281742732,0.0282921281742732
"572",20.25,20.721001,20.135,20.370001,2257500,20.370001,2018-01-03,"CRC",0.0190095547773887,0.0190095547773887
"573",20.5,21.305,19.889999,21.09,1970100,21.09,2018-01-04,"CRC",0.0353460463747646,0.0353460463747646
"574",20.74,21.209999,19.98,20.790001,1845600,20.790001,2018-01-05,"CRC",-0.0142247036510195,-0.0142247036510195
"575",20.709999,20.85,20.129999,20.35,869400,20.35,2018-01-08,"CRC",-0.0211640682460765,-0.0211640682460765
"576",20.34,21,20.17,20.860001,1353700,20.860001,2018-01-09,"CRC",0.0250614742014741,0.0250614742014741
"577",21,21.1,20.43,20.690001,1345300,20.690001,2018-01-10,"CRC",-0.00814956816157397,-0.00814956816157397
"578",20.83,22.5,20.780001,21.549999,3029100,21.549999,2018-01-11,"CRC",0.0415658752263957,0.0415658752263957
"579",21.68,22.16,21.205999,21.940001,1614900,21.940001,2018-01-12,"CRC",0.0180975414430413,0.0180975414430413
"580",22.76,23.18,21.98,22.01,1872400,22.01,2018-01-16,"CRC",0.00319047387463667,0.00319047387463667
"581",22.27,23.809999,22.049999,23.67,1495200,23.67,2018-01-17,"CRC",0.0754202635165833,0.0754202635165833
"582",23.65,23.92,22.780001,23.02,1377500,23.02,2018-01-18,"CRC",-0.0274609209970428,-0.0274609209970428
"583",22.469999,22.679001,21.93,22.51,1154300,22.51,2018-01-19,"CRC",-0.022154648132059,-0.022154648132059
"584",22.5,23.18,22.440001,23.120001,1994300,23.120001,2018-01-22,"CRC",0.0270991115059971,0.0270991115059971
"585",23.4,23.790001,22.82,23.67,1021300,23.67,2018-01-23,"CRC",0.0237888830541142,0.0237888830541142
"586",23.799999,24.389999,23.209999,24.25,1300800,24.25,2018-01-24,"CRC",0.024503591043515,0.024503591043515
"587",24.5,25.059999,24.139999,24.27,1098500,24.27,2018-01-25,"CRC",0.00082474226804119,0.00082474226804119
"588",24.469999,24.950001,24.15,24.370001,1017900,24.370001,2018-01-26,"CRC",0.00412035434693037,0.00412035434693037
"589",24.18,24.18,23.120001,23.15,955000,23.15,2018-01-29,"CRC",-0.0500615900672307,-0.0500615900672307
"590",22.389999,22.412001,21.34,21.6,1655400,21.6,2018-01-30,"CRC",-0.0669546436285096,-0.0669546436285096
"591",21.68,22.139999,20.51,21.129999,2007700,21.129999,2018-01-31,"CRC",-0.0217593055555555,-0.0217593055555555
"592",21.91,23.120001,21.610001,22.950001,1825600,22.950001,2018-02-01,"CRC",0.0861335582647211,0.0861335582647211
"593",22.440001,22.440001,20.370001,20.639999,1624800,20.639999,2018-02-02,"CRC",-0.10065367753143,-0.10065367753143
"594",20.01,21.450001,19.639999,19.99,1738000,19.99,2018-02-05,"CRC",-0.0314922011381881,-0.0314922011381881
"595",19.26,21.082001,19.209999,20.809999,1676600,20.809999,2018-02-06,"CRC",0.0410204602301152,0.0410204602301152
"596",20.889999,21.445,19.18,19.24,1697100,19.24,2018-02-07,"CRC",-0.0754444534091522,-0.0754444534091522
"597",19.73,20.299999,17.870001,17.91,2492400,17.91,2018-02-08,"CRC",-0.0691268191268191,-0.0691268191268191
"598",18.35,18.540001,16.82,17.870001,3094600,17.870001,2018-02-09,"CRC",-0.00223333333333342,-0.00223333333333342
"599",18.33,19.289,18.18,18.74,1871400,18.74,2018-02-12,"CRC",0.0486848881541753,0.0486848881541753
"600",18.440001,18.74,18.139999,18.309999,817300,18.309999,2018-02-13,"CRC",-0.0229456243329774,-0.0229456243329774
"601",17.99,19.17,17.809999,18.950001,1166900,18.950001,2018-02-14,"CRC",0.0349536884190982,0.0349536884190982
"602",18.99,19.59,18.07,19.370001,1317700,19.370001,2018-02-15,"CRC",0.0221635872209187,0.0221635872209187
"603",19.27,19.950001,19.040001,19.17,873500,19.17,2018-02-16,"CRC",-0.0103252963177439,-0.0103252963177439
"604",19.26,19.75,18.959999,19.09,664500,19.09,2018-02-20,"CRC",-0.00417318727177896,-0.00417318727177896
"605",19.01,19.200001,18.34,18.34,794600,18.34,2018-02-21,"CRC",-0.0392875851231012,-0.0392875851231012
"606",18.66,19.99,18.471001,19.389999,920400,19.389999,2018-02-22,"CRC",0.0572518538713196,0.0572518538713196
"607",19.51,20.35,19.01,20.23,1359300,20.23,2018-02-23,"CRC",0.043321353446176,0.043321353446176
"608",20.42,20.452,19.620001,20.110001,1241200,20.110001,2018-02-26,"CRC",-0.00593173504695998,-0.00593173504695998
"609",18.65,18.75,15.4,15.72,6304100,15.72,2018-02-27,"CRC",-0.218299392426684,-0.218299392426684
"610",16.02,16.040001,14.1,14.11,4178300,14.11,2018-02-28,"CRC",-0.102417302798982,-0.102417302798982
"611",14,14.4,13.26,14.02,2696000,14.02,2018-03-01,"CRC",-0.0063784549964564,-0.0063784549964564
"612",13.72,15.18,13.51,14.98,1668100,14.98,2018-03-02,"CRC",0.0684736091298146,0.0684736091298146
"613",14.88,15.13,14.3,14.66,2273900,14.66,2018-03-05,"CRC",-0.0213618157543392,-0.0213618157543392
"614",14.77,14.93,13.93,14.06,1796200,14.06,2018-03-06,"CRC",-0.0409276944065484,-0.0409276944065484
"615",13.78,14.24,13.51,13.97,2143300,13.97,2018-03-07,"CRC",-0.00640113798008535,-0.00640113798008535
"616",14,14.3,13.645,14.26,1096600,14.26,2018-03-08,"CRC",0.0207587687902648,0.0207587687902648
"617",14.41,14.63,14.11,14.47,2044500,14.47,2018-03-09,"CRC",0.014726507713885,0.014726507713885
"618",14.47,14.745,14.11,14.44,1210800,14.44,2018-03-12,"CRC",-0.00207325501036637,-0.00207325501036637
"619",14.5,14.8,14.19,14.31,1271600,14.31,2018-03-13,"CRC",-0.00900277008310246,-0.00900277008310246
"620",14.51,14.715,14.34,14.71,752900,14.71,2018-03-14,"CRC",0.0279524807826694,0.0279524807826694
"621",14.84,15.16,14.171,14.33,1092100,14.33,2018-03-15,"CRC",-0.025832766825289,-0.025832766825289
"622",14.44,15.13,14.17,14.89,2853300,14.89,2018-03-16,"CRC",0.0390788555478019,0.0390788555478019
"623",14.74,14.869,13.98,14.21,1028500,14.21,2018-03-19,"CRC",-0.0456682337139019,-0.0456682337139019
"624",14.42,14.98,14.32,14.78,1086900,14.78,2018-03-20,"CRC",0.0401125967628431,0.0401125967628431
"625",14.96,16.870001,14.86,16.700001,2450900,16.700001,2018-03-21,"CRC",0.129905345060893,0.129905345060893
"626",16.190001,16.799999,15.72,16,1702800,16,2018-03-22,"CRC",-0.0419162250349566,-0.0419162250349566
"627",16.190001,17.9,15.94,17.24,2455100,17.24,2018-03-23,"CRC",0.0774999999999999,0.0774999999999999
"628",17.6,18.07,17.219999,17.870001,1773800,17.870001,2018-03-26,"CRC",0.036542981438515,0.036542981438515
"629",18.1,18.17,16.125,16.24,2320700,16.24,2018-03-27,"CRC",-0.0912143765408855,-0.0912143765408855
"630",16.190001,16.73,16.1,16.41,1451900,16.41,2018-03-28,"CRC",0.0104679802955665,0.0104679802955665
"631",16.52,17.440001,16.42,17.15,1490500,17.15,2018-03-29,"CRC",0.0450944546008532,0.0450944546008532
"632",17,17.049999,15.72,16.08,1510500,16.08,2018-04-02,"CRC",-0.0623906705539359,-0.0623906705539359
"633",16.32,17.09,16.26,17.09,1120000,17.09,2018-04-03,"CRC",0.0628109452736318,0.0628109452736318
"634",16.57,17.610001,16.500999,17.5,1210000,17.5,2018-04-04,"CRC",0.0239906377998831,0.0239906377998831
"635",17.639999,19.280001,17.33,19.139999,2069500,19.139999,2018-04-05,"CRC",0.0937142285714285,0.0937142285714285
"636",18.9,19.110001,17.43,17.959999,1914500,17.959999,2018-04-06,"CRC",-0.0616509959065306,-0.0616509959065306
"637",18.41,18.719999,17.780001,18.059999,1168800,18.059999,2018-04-09,"CRC",0.00556792904053061,0.00556792904053061
"638",18.700001,21.01,18.610001,20.469999,3241300,20.469999,2018-04-10,"CRC",0.133444082693471,0.133444082693471
"639",20.530001,22.030001,20.25,21.25,2460800,21.25,2018-04-11,"CRC",0.0381045939474642,0.0381045939474642
"640",21.25,21.959999,20.459999,21.559999,1202600,21.559999,2018-04-12,"CRC",0.0145881882352943,0.0145881882352943
"641",21.75,22.48,21.690001,22.26,1330800,22.26,2018-04-13,"CRC",0.0324675803556391,0.0324675803556391
"642",22.16,22.719999,21.5,22.41,1818400,22.41,2018-04-16,"CRC",0.00673854447439348,0.00673854447439348
"643",22.379999,23.09,21.84,22.959999,1245000,22.959999,2018-04-17,"CRC",0.0245425702811244,0.0245425702811244
"644",23.48,25.32,23.41,24.040001,3268100,24.040001,2018-04-18,"CRC",0.0470384166828579,0.0470384166828579
"645",24.35,24.85,23.26,23.77,1836800,23.77,2018-04-19,"CRC",-0.0112313223281481,-0.0112313223281481
"646",23.24,23.924999,22.450001,23.709999,1730400,23.709999,2018-04-20,"CRC",-0.00252423222549436,-0.00252423222549436
"647",23.23,23.469999,22.606001,23.35,2621800,23.35,2018-04-23,"CRC",-0.0151834253556906,-0.0151834253556906
"648",23.59,24.726,23.32,24,1930100,24,2018-04-24,"CRC",0.0278372591006424,0.0278372591006424
"649",23.83,25.6,23.690001,25.540001,3177200,25.540001,2018-04-25,"CRC",0.0641667083333333,0.0641667083333333
"650",25.790001,26.639999,24.66,25.26,2630000,25.26,2018-04-26,"CRC",-0.0109632337132641,-0.0109632337132641
"651",24.559999,25.049999,24.15,24.51,1326900,24.51,2018-04-27,"CRC",-0.0296912114014252,-0.0296912114014252
"652",24.200001,25.58,24.120001,25.450001,1775300,25.450001,2018-04-30,"CRC",0.0383517339861281,0.0383517339861281
"653",25.25,25.5,24,24.459999,2050100,24.459999,2018-05-01,"CRC",-0.0388998805933249,-0.0388998805933249
"654",24.469999,26.487,24.451,26.219999,2433300,26.219999,2018-05-02,"CRC",0.0719542138983735,0.0719542138983735
"655",26.040001,26.48,25.33,25.790001,1963200,25.790001,2018-05-03,"CRC",-0.016399619237209,-0.016399619237209
"656",27.58,33.959999,27.059999,31.58,6731400,31.58,2018-05-04,"CRC",0.224505574854378,0.224505574854378
"657",32.040001,33.889999,31.309,32.09,3835800,32.09,2018-05-07,"CRC",0.0161494616846107,0.0161494616846107
"658",31.99,32.91,29.940001,32.740002,3358300,32.740002,2018-05-08,"CRC",0.0202555936428792,0.0202555936428792
"659",33.75,33.974998,31.309999,31.41,3074000,31.41,2018-05-09,"CRC",-0.0406231496259529,-0.0406231496259529
"660",31.540001,33.450001,31.360001,33.060001,2185500,33.060001,2018-05-10,"CRC",0.0525310729067177,0.0525310729067177
"661",33.119999,34.91,32.901001,34.310001,2187200,34.310001,2018-05-11,"CRC",0.037810041203568,0.037810041203568
"662",34.5,35.779999,34.400002,35.57,1740500,35.57,2018-05-14,"CRC",0.0367239569593718,0.0367239569593718
"663",35.709999,35.764999,34.029999,34.57,2340500,34.57,2018-05-15,"CRC",-0.0281135788585887,-0.0281135788585887
"664",34.5,35.470001,33.799999,35.02,1884700,35.02,2018-05-16,"CRC",0.0130170668209431,0.0130170668209431
"665",35.549999,37.889999,35.410999,36.880001,2880000,36.880001,2018-05-17,"CRC",0.0531125356938891,0.0531125356938891
"666",36.799999,37.540001,35.720001,35.93,1659100,35.93,2018-05-18,"CRC",-0.0257592455054435,-0.0257592455054435
"667",36.130001,38.200001,35.830002,38.009998,2356000,38.009998,2018-05-21,"CRC",0.0578902866685223,0.0578902866685223
"668",38.169998,40.719002,37.619999,38.139999,4693900,38.139999,2018-05-22,"CRC",0.0034201790802515,0.0034201790802515
"669",37.23,38.189999,35.41,36.509998,3012100,36.509998,2018-05-23,"CRC",-0.0427373110313926,-0.0427373110313926
"670",35.189999,36.98,34.549999,36.23,1846700,36.23,2018-05-24,"CRC",-0.00766907738532352,-0.00766907738532352
"671",35,35.049999,31.26,32.389999,5389600,32.389999,2018-05-25,"CRC",-0.105989539056031,-0.105989539056031
"672",31.58,33.477001,31.58,32.77,1999300,32.77,2018-05-29,"CRC",0.0117320472902762,0.0117320472902762
"673",33.580002,35.77,33.48,35.259998,2951300,35.259998,2018-05-30,"CRC",0.0759840707964601,0.0759840707964601
"674",34.5,37.299999,34.32,36.740002,2577800,36.740002,2018-05-31,"CRC",0.0419740239349984,0.0419740239349984
"675",36.610001,37.950001,35.509998,36.610001,2097500,36.610001,2018-06-01,"CRC",-0.00353840481554679,-0.00353840481554679
"676",36.700001,37.259998,36.000999,37.029999,1277700,37.029999,2018-06-04,"CRC",0.0114722203913624,0.0114722203913624
"677",36.490002,37.876999,35.700001,37.779999,1500800,37.779999,2018-06-05,"CRC",0.0202538487781219,0.0202538487781219
"678",38,38.880001,36.720001,37.779999,1692100,37.779999,2018-06-06,"CRC",0,0
"679",38.18,41,38.18,40.259998,2626100,40.259998,2018-06-07,"CRC",0.0656431727274531,0.0656431727274531
"680",40.049999,40.549999,38.939999,40.369999,1502700,40.369999,2018-06-08,"CRC",0.00273226541143878,0.00273226541143878
"681",39.779999,41.325001,39.380001,40.459999,1788100,40.459999,2018-06-11,"CRC",0.00222937830640024,0.00222937830640024
"682",40.490002,41.150002,39.810001,39.959999,1457800,39.959999,2018-06-12,"CRC",-0.0123578846356373,-0.0123578846356373
"683",39.549999,39.990002,37.540001,38.16,2067400,38.16,2018-06-13,"CRC",-0.0450450211472729,-0.0450450211472729
"684",38.52,39.23,37.130001,37.610001,1745700,37.610001,2018-06-14,"CRC",-0.0144129716981132,-0.0144129716981132
"685",37.029999,37.200001,34.400002,35.060001,4512300,35.060001,2018-06-15,"CRC",-0.0678011149215337,-0.0678011149215337
"686",35.380001,37.5,35.080002,36.490002,1928000,36.490002,2018-06-18,"CRC",0.0407872492644823,0.0407872492644823
"687",35.02,37.25,34.52,37.110001,1508800,37.110001,2018-06-19,"CRC",0.0169909280903848,0.0169909280903848
"688",38.209999,40.279999,37.52,40.02,1775100,40.02,2018-06-20,"CRC",0.0784154923628271,0.0784154923628271
"689",38.889999,39.98,38.02,38.860001,1808700,38.860001,2018-06-21,"CRC",-0.0289854822588708,-0.0289854822588708
"690",41.73,45.279999,41.73,42.709999,5392900,42.709999,2018-06-22,"CRC",0.0990735435132903,0.0990735435132903
"691",42.849998,43.013,40.169998,40.450001,1572300,40.450001,2018-06-25,"CRC",-0.0529149626062975,-0.0529149626062975
"692",41,42.479,40.200001,42.009998,1579900,42.009998,2018-06-26,"CRC",0.0385660559068961,0.0385660559068961
"693",43,45.900002,42.841,44.040001,2722300,44.040001,2018-06-27,"CRC",0.0483219018482217,0.0483219018482217
"694",43.990002,45.439999,42.369999,44.869999,1842500,44.869999,2018-06-28,"CRC",0.0188464573377281,0.0188464573377281
"695",45.306999,46.459999,44.689999,45.439999,1665700,45.439999,2018-06-29,"CRC",0.012703365560583,0.012703365560583
"696",44.689999,45.049999,43.380001,44.18,1854400,44.18,2018-07-02,"CRC",-0.0277288518426244,-0.0277288518426244
"697",45.43,46.459999,43.52,44.529999,1272400,44.529999,2018-07-03,"CRC",0.00792211407876864,0.00792211407876864
"698",44.959999,45.23,43.733002,44.669998,1195300,44.669998,2018-07-05,"CRC",0.00314392551412368,0.00314392551412368
"699",43.849998,45.43,43.66,44.669998,943800,44.669998,2018-07-06,"CRC",0,0
"700",44.880001,47.810001,44.849998,47.200001,2061500,47.200001,2018-07-09,"CRC",0.0566376340558601,0.0566376340558601
"701",47.990002,48.849998,45.099998,46.490002,2478500,46.490002,2018-07-10,"CRC",-0.0150423513762215,-0.0150423513762215
"702",45.040001,46.529999,42.16,42.630001,2841900,42.630001,2018-07-11,"CRC",-0.0830286262409711,-0.0830286262409711
"703",43.09,43.400002,40.200001,40.889999,2332400,40.889999,2018-07-12,"CRC",-0.0408163724884735,-0.0408163724884735
"704",41.029999,42.080002,40.259998,40.529999,2014200,40.529999,2018-07-13,"CRC",-0.00880410879931803,-0.00880410879931803
"705",39.169998,40.681999,38.049999,39.57,2016900,39.57,2018-07-16,"CRC",-0.0236861343125124,-0.0236861343125124
"706",39.220001,40.34,38.584999,40.099998,1761700,40.099998,2018-07-17,"CRC",0.0133939347990901,0.0133939347990901
"707",39.049999,39.919998,37.709999,39.509998,1667400,39.509998,2018-07-18,"CRC",-0.0147132176914322,-0.0147132176914322
"708",39.310001,41,39.25,39.639999,1340200,39.639999,2018-07-19,"CRC",0.00329033172818693,0.00329033172818693
"709",39.830002,40.380001,38.59,39.529999,1460000,39.529999,2018-07-20,"CRC",-0.00277497484296119,-0.00277497484296119
"710",40.349998,40.700001,39.400002,40.299999,1180400,40.299999,2018-07-23,"CRC",0.0194788772951906,0.0194788772951906
"711",40.490002,41.139999,39.310001,39.48,1536200,39.48,2018-07-24,"CRC",-0.0203473702319448,-0.0203473702319448
"712",39.419998,40.125,38.709999,39.029999,1840700,39.029999,2018-07-25,"CRC",-0.011398201621074,-0.011398201621074
"713",38.84,39.139999,36.77,36.939999,1915100,36.939999,2018-07-26,"CRC",-0.0535485537675775,-0.0535485537675775
"714",36.52,37.23,35.73,36.200001,1456800,36.200001,2018-07-27,"CRC",-0.0200324315114356,-0.0200324315114356
"715",36.880001,37.509998,36.110001,36.279999,1552200,36.279999,2018-07-30,"CRC",0.00220988944171574,0.00220988944171574
"716",36.25,36.830002,35.361,36.41,1226600,36.41,2018-07-31,"CRC",0.00358326911751017,0.00358326911751017
"717",35.77,35.77,33.639999,35.049999,1871600,35.049999,2018-08-01,"CRC",-0.0373524031859378,-0.0373524031859378
